X_Value,Sens1,Sens2,Sens3,Sens4,Sens5,Sens6,Sens7,Sens8,Sens9,Sens10,Sens11,Sens12,Sens13,Sens14,Sens15,Sens16,Release,Comment
0.064000,0.695712,0.674138,0.679612,0.696678,0.695390,0.671562,0.676070,0.678646,0.755516,0.683032,0.665314,0.733609,0.683676,0.652750,0.664992,0.652106,0.000000,
0.068000,0.694102,0.673494,0.678002,0.695712,0.693458,0.670274,0.675426,0.677358,0.750039,0.681421,0.664670,0.727166,0.682066,0.654039,0.664025,0.651784,0.000000,
0.072000,0.696678,0.674782,0.676714,0.697644,0.695712,0.671240,0.676070,0.678968,0.756482,0.683032,0.665958,0.733609,0.683354,0.654683,0.665314,0.652750,0.000000,
0.076000,0.694424,0.672850,0.678002,0.695390,0.693458,0.670274,0.674782,0.677036,0.749395,0.682066,0.664670,0.727811,0.682388,0.654039,0.662737,0.650817,0.000000,
0.080000,0.696034,0.674138,0.678968,0.697322,0.695390,0.671562,0.676070,0.679290,0.759703,0.683032,0.665636,0.733932,0.684321,0.655005,0.665958,0.652428,0.000000,
0.084000,0.694102,0.673172,0.678968,0.695712,0.693780,0.670274,0.675104,0.677036,0.748750,0.681744,0.664670,0.728133,0.681099,0.653395,0.663703,0.650817,0.000000,
0.088000,0.696356,0.674138,0.679290,0.697000,0.695712,0.671562,0.676392,0.678968,0.756482,0.682710,0.665314,0.734576,0.683999,0.655327,0.664992,0.652428,0.000000,
0.092000,0.694424,0.672850,0.677680,0.695390,0.693780,0.673816,0.675104,0.677358,0.748750,0.681099,0.664025,0.728455,0.682066,0.654039,0.664025,0.651139,0.000000,
0.096000,0.696356,0.674138,0.679612,0.696678,0.695712,0.671562,0.676070,0.679290,0.757448,0.683676,0.665636,0.734576,0.683676,0.655005,0.664992,0.652106,0.000000,
0.100000,0.693780,0.672528,0.678324,0.695068,0.693458,0.670274,0.674782,0.677036,0.749073,0.680777,0.664348,0.727489,0.682388,0.653395,0.664025,0.650495,0.000000,
0.104000,0.696678,0.675104,0.679290,0.697322,0.695712,0.671240,0.675748,0.678646,0.756482,0.683354,0.665636,0.733287,0.683676,0.655005,0.665314,0.652750,0.000000,
0.108000,0.693780,0.672850,0.677680,0.695712,0.693780,0.670274,0.674782,0.677036,0.749073,0.681099,0.664992,0.728777,0.682066,0.651784,0.664025,0.651462,0.000000,
0.112000,0.696034,0.674138,0.679290,0.697644,0.695712,0.671562,0.676070,0.678646,0.756482,0.683032,0.665314,0.733287,0.683032,0.654683,0.664670,0.652750,0.000000,
0.116000,0.694424,0.673172,0.677036,0.695712,0.694102,0.670596,0.674782,0.677358,0.749717,0.681421,0.664992,0.728777,0.682066,0.653717,0.664348,0.651462,0.000000,
0.120000,0.695390,0.674138,0.679290,0.697644,0.695068,0.670918,0.675748,0.678646,0.756804,0.683032,0.664025,0.733287,0.683999,0.655005,0.663703,0.652106,0.000000,
0.124000,0.694424,0.672850,0.677680,0.696356,0.694424,0.670918,0.675426,0.677358,0.750361,0.681744,0.664992,0.729099,0.682066,0.652428,0.664670,0.651784,0.000000,
0.128000,0.695712,0.673494,0.678968,0.696678,0.695390,0.670918,0.675748,0.678646,0.754549,0.682710,0.664992,0.732643,0.682710,0.654039,0.665314,0.652428,0.000000,
0.132000,0.695068,0.673172,0.678002,0.696356,0.694424,0.670918,0.675104,0.678646,0.751328,0.682066,0.666280,0.730066,0.682710,0.653717,0.663703,0.651784,0.000000,
0.136000,0.695712,0.675104,0.678646,0.697000,0.694746,0.671884,0.675748,0.677680,0.753583,0.681744,0.665314,0.731677,0.683354,0.654361,0.664348,0.654361,0.000000,
0.140000,0.695068,0.673494,0.678646,0.696678,0.694746,0.670918,0.675748,0.677358,0.752616,0.682388,0.664992,0.730710,0.682388,0.654683,0.664992,0.651462,0.000000,
0.144000,0.695068,0.673172,0.678324,0.696034,0.693458,0.670596,0.674782,0.677036,0.751972,0.682388,0.664670,0.730066,0.682388,0.653717,0.664348,0.651462,0.000000,
0.148000,0.695712,0.673494,0.678968,0.696678,0.695068,0.671240,0.675748,0.678646,0.753583,0.682388,0.664670,0.732965,0.682388,0.655005,0.664348,0.651139,0.000000,
0.152000,0.693780,0.673172,0.678324,0.696034,0.694102,0.670596,0.673172,0.677036,0.750683,0.682388,0.665636,0.730066,0.682388,0.654039,0.664348,0.651784,0.000000,
0.156000,0.694424,0.673494,0.679612,0.697000,0.695390,0.670918,0.675748,0.678324,0.754549,0.682710,0.665314,0.732643,0.683032,0.654039,0.664025,0.652106,0.000000,
0.160000,0.695068,0.673494,0.678646,0.695390,0.693780,0.670918,0.675104,0.677358,0.751972,0.682066,0.664992,0.729421,0.683354,0.653717,0.664992,0.651139,0.000000,
0.164000,0.695712,0.674138,0.678968,0.695712,0.694746,0.671240,0.676392,0.678646,0.755516,0.683032,0.665314,0.732643,0.683354,0.654361,0.664670,0.651784,0.000000,
0.168000,0.694424,0.672528,0.678002,0.695712,0.694424,0.670596,0.674460,0.677680,0.749395,0.681421,0.666925,0.728455,0.682710,0.653717,0.664670,0.651139,0.000000,
0.172000,0.696034,0.674138,0.678968,0.697322,0.695712,0.669952,0.676070,0.678968,0.754549,0.683354,0.664992,0.733932,0.684321,0.654361,0.665636,0.652428,0.000000,
0.176000,0.694424,0.672528,0.677036,0.696356,0.693458,0.669952,0.674460,0.677680,0.749073,0.681744,0.664670,0.728133,0.682066,0.654039,0.664025,0.651139,0.000000,
0.180000,0.696678,0.675426,0.679290,0.697322,0.695712,0.671884,0.676392,0.678968,0.756482,0.683354,0.666280,0.734576,0.683354,0.654683,0.665636,0.646952,0.000000,
0.184000,0.694424,0.672850,0.678002,0.695390,0.693780,0.669952,0.674782,0.677358,0.748750,0.683354,0.664025,0.728133,0.682388,0.655650,0.664025,0.651139,0.000000,
0.188000,0.697000,0.673816,0.679290,0.697644,0.695068,0.671884,0.676392,0.678968,0.756160,0.683032,0.665958,0.734898,0.684643,0.655005,0.665636,0.651784,0.000000,
0.192000,0.693780,0.671562,0.677680,0.695390,0.693458,0.670596,0.674460,0.677358,0.748428,0.681744,0.664348,0.727166,0.682066,0.652750,0.663381,0.649851,0.000000,
0.196000,0.696356,0.673816,0.678968,0.697000,0.695390,0.671562,0.675748,0.678968,0.756482,0.683999,0.665636,0.734898,0.683354,0.655005,0.665314,0.652106,0.000000,
0.200000,0.694424,0.672528,0.677680,0.695390,0.691204,0.670274,0.674782,0.677036,0.749073,0.682066,0.664670,0.727811,0.681744,0.653072,0.663703,0.650817,0.000000,
0.204000,0.696356,0.674138,0.678324,0.697322,0.695390,0.671562,0.676392,0.678324,0.755838,0.683032,0.665314,0.734576,0.685287,0.655005,0.665314,0.652428,0.000000,
0.208000,0.694424,0.672528,0.678002,0.695390,0.693780,0.670274,0.675104,0.675748,0.749395,0.681421,0.664670,0.728133,0.681744,0.653395,0.663059,0.650817,0.000000,
0.212000,0.694746,0.674460,0.679612,0.697644,0.695068,0.671562,0.676392,0.678968,0.756160,0.683032,0.665314,0.732965,0.683354,0.654683,0.662737,0.652428,0.000000,
0.216000,0.694746,0.673172,0.678324,0.695712,0.693780,0.670918,0.675426,0.677036,0.748106,0.681421,0.664670,0.728777,0.680777,0.653717,0.664670,0.651139,0.000000,
0.220000,0.695712,0.673816,0.678968,0.697322,0.695390,0.671240,0.676070,0.678002,0.755516,0.683032,0.665636,0.733932,0.683032,0.654683,0.664992,0.651784,0.000000,
0.224000,0.694424,0.674138,0.678646,0.695712,0.694102,0.670274,0.674782,0.677036,0.750361,0.681421,0.664025,0.730388,0.682388,0.653717,0.663703,0.653072,0.000000,
0.228000,0.695068,0.673494,0.678968,0.697000,0.694424,0.670274,0.675748,0.678324,0.754227,0.684643,0.665636,0.731999,0.683032,0.654361,0.665314,0.651784,0.000000,
0.232000,0.694746,0.673172,0.678324,0.696356,0.694424,0.670274,0.675426,0.677680,0.751005,0.681744,0.664348,0.729744,0.682710,0.654039,0.664025,0.651139,0.000000,
0.236000,0.695068,0.674138,0.678646,0.697000,0.694746,0.671240,0.675748,0.678324,0.753260,0.682710,0.665314,0.731677,0.683032,0.654361,0.664670,0.651462,0.000000,
0.240000,0.695068,0.673172,0.678324,0.696678,0.694424,0.670918,0.675426,0.677680,0.752294,0.682066,0.664348,0.730066,0.682710,0.654039,0.664348,0.651462,0.000000,
0.244000,0.695068,0.673494,0.678324,0.696034,0.692170,0.671240,0.675104,0.677680,0.752294,0.682388,0.665314,0.730388,0.682710,0.654361,0.664670,0.652428,0.000000,
0.248000,0.695068,0.673494,0.678002,0.696356,0.694746,0.670918,0.675748,0.677680,0.752616,0.682710,0.665314,0.731677,0.683999,0.654039,0.664670,0.651784,0.000000,
0.252000,0.695068,0.672850,0.678324,0.696034,0.694102,0.670918,0.675426,0.677036,0.751650,0.682066,0.664670,0.730066,0.681744,0.654039,0.664348,0.651462,0.000000,
0.256000,0.696356,0.673494,0.679290,0.697322,0.696356,0.671240,0.676070,0.678968,0.754227,0.682710,0.665636,0.732321,0.683032,0.653717,0.665636,0.651462,0.000000,
0.260000,0.694102,0.673172,0.677680,0.695712,0.693780,0.670596,0.675104,0.677358,0.751005,0.681744,0.664670,0.729421,0.682066,0.653717,0.664348,0.651462,0.000000,
0.264000,0.696356,0.674782,0.678968,0.697644,0.694746,0.671240,0.676070,0.677358,0.755516,0.682388,0.664348,0.733287,0.683676,0.654361,0.665958,0.652428,0.000000,
0.268000,0.694424,0.672850,0.678324,0.695712,0.694102,0.668342,0.674460,0.677358,0.750361,0.682066,0.664025,0.728777,0.682388,0.653395,0.664025,0.650817,0.000000,
0.272000,0.695712,0.674460,0.679290,0.697000,0.695390,0.671240,0.676070,0.678968,0.755838,0.683354,0.665314,0.734254,0.683354,0.655972,0.664670,0.651784,0.000000,
0.276000,0.694424,0.672528,0.678002,0.695068,0.693458,0.670274,0.674460,0.674782,0.749395,0.682066,0.664670,0.728777,0.682388,0.653717,0.663381,0.651462,0.000000,
0.280000,0.696034,0.674138,0.679290,0.697000,0.696034,0.672528,0.676392,0.678324,0.756482,0.683032,0.665314,0.734576,0.683032,0.654683,0.665314,0.651784,0.000000,
0.284000,0.694424,0.672528,0.678324,0.694746,0.693458,0.669952,0.675426,0.677680,0.749395,0.681421,0.663703,0.728133,0.681744,0.650817,0.664348,0.651139,0.000000,
0.288000,0.696356,0.674460,0.678968,0.697966,0.695712,0.671240,0.676392,0.678968,0.756804,0.683032,0.664992,0.734576,0.683354,0.655005,0.664670,0.652750,0.000000,
0.292000,0.694424,0.673172,0.675748,0.695712,0.693780,0.670596,0.674782,0.677036,0.748750,0.681099,0.664348,0.728133,0.682066,0.653395,0.664348,0.651139,0.000000,
0.296000,0.696678,0.674460,0.679612,0.697644,0.695390,0.671562,0.676392,0.678324,0.756482,0.685931,0.665636,0.734576,0.683676,0.655005,0.665314,0.652428,0.000000,
0.300000,0.694424,0.673172,0.678002,0.695390,0.693780,0.670274,0.675426,0.676392,0.749073,0.680777,0.664670,0.728133,0.682066,0.653395,0.664025,0.650495,0.000000,
0.304000,0.696034,0.674782,0.676714,0.697644,0.695390,0.671562,0.676070,0.678968,0.756482,0.682710,0.665314,0.733932,0.683354,0.655005,0.665314,0.652106,0.000000,
0.308000,0.695068,0.672850,0.678002,0.695712,0.694102,0.670596,0.674782,0.677036,0.748750,0.682066,0.663381,0.728133,0.681744,0.653717,0.661448,0.651139,0.000000,
0.312000,0.695712,0.673494,0.679290,0.697000,0.695390,0.671884,0.675748,0.678324,0.753905,0.682710,0.665636,0.733932,0.683032,0.654683,0.664670,0.651784,0.000000,
0.316000,0.695068,0.673172,0.678324,0.695712,0.694424,0.670596,0.674782,0.677680,0.750361,0.681421,0.664025,0.728133,0.679166,0.653395,0.664670,0.650495,0.000000,
0.320000,0.697000,0.674138,0.679290,0.696678,0.695712,0.671240,0.675748,0.678002,0.755193,0.682388,0.664670,0.733287,0.683354,0.654683,0.663059,0.651784,0.000000,
0.324000,0.694102,0.672850,0.678002,0.696034,0.693458,0.670918,0.674782,0.677036,0.751005,0.681744,0.663703,0.729099,0.682066,0.654683,0.664025,0.651462,0.000000,
0.328000,0.695712,0.673816,0.678968,0.695068,0.694746,0.670918,0.675426,0.678324,0.754227,0.683032,0.664992,0.732643,0.682710,0.654683,0.664992,0.652106,0.000000,
0.332000,0.695068,0.674782,0.678968,0.696034,0.694102,0.670918,0.675426,0.677358,0.751650,0.682066,0.665314,0.730388,0.682710,0.653717,0.664348,0.652106,0.000000,
0.336000,0.695712,0.673494,0.678646,0.696356,0.694424,0.670918,0.675748,0.677680,0.751328,0.682710,0.665314,0.731354,0.682710,0.654683,0.664348,0.650495,0.000000,
0.340000,0.695712,0.673816,0.678646,0.696678,0.694746,0.671240,0.675104,0.677680,0.752294,0.682066,0.664670,0.730710,0.682710,0.653395,0.664670,0.651462,0.000000,
0.344000,0.695390,0.672850,0.678002,0.696356,0.694424,0.670596,0.675426,0.677358,0.751650,0.682388,0.664348,0.727811,0.682710,0.654361,0.664992,0.652750,0.000000,
0.348000,0.695390,0.673816,0.679612,0.696678,0.694746,0.670918,0.674782,0.677680,0.753583,0.680777,0.664992,0.731677,0.683354,0.653717,0.664348,0.651784,0.000000,
0.352000,0.694424,0.673172,0.678324,0.696034,0.692170,0.670918,0.674782,0.677680,0.751328,0.682066,0.664670,0.730710,0.682710,0.653395,0.664348,0.651139,0.000000,
0.356000,0.695712,0.673172,0.679612,0.697322,0.695390,0.671240,0.676070,0.678324,0.755193,0.682388,0.664992,0.732643,0.684965,0.655005,0.665636,0.652106,0.000000,
0.360000,0.694746,0.673172,0.679290,0.695712,0.694102,0.670274,0.676070,0.677358,0.750361,0.682066,0.664992,0.729099,0.682388,0.653717,0.664670,0.651462,0.000000,
0.364000,0.697322,0.674138,0.679612,0.697000,0.694746,0.670918,0.675748,0.678002,0.755193,0.682710,0.665636,0.732965,0.683032,0.654361,0.666603,0.652428,0.000000,
0.368000,0.694424,0.672528,0.677036,0.695390,0.694424,0.671240,0.675104,0.676714,0.750683,0.681744,0.664670,0.728777,0.684643,0.653717,0.664670,0.651462,0.000000,
0.372000,0.695712,0.674138,0.678968,0.696034,0.695390,0.671884,0.676392,0.677680,0.756160,0.683032,0.665314,0.733609,0.683999,0.654361,0.664670,0.651784,0.000000,
0.376000,0.694424,0.671562,0.678002,0.695390,0.694102,0.669952,0.674138,0.677036,0.749073,0.681744,0.664348,0.727811,0.682066,0.653395,0.663059,0.652106,0.000000,
0.380000,0.696678,0.674782,0.679612,0.697966,0.695712,0.669630,0.676070,0.678968,0.756160,0.682710,0.664992,0.733932,0.683999,0.654361,0.664670,0.652428,0.000000,
0.384000,0.694424,0.672850,0.678002,0.699254,0.693780,0.670274,0.674782,0.677036,0.749395,0.680777,0.664025,0.728133,0.682388,0.653072,0.664025,0.651462,0.000000,
0.388000,0.696356,0.673816,0.679290,0.697322,0.696034,0.672528,0.676070,0.678968,0.756482,0.683354,0.665314,0.736831,0.683999,0.655005,0.664992,0.652750,0.000000,
0.392000,0.694102,0.672850,0.678002,0.695390,0.694102,0.669952,0.676070,0.676714,0.748428,0.681421,0.664348,0.728133,0.682066,0.653717,0.663703,0.650817,0.000000,
0.396000,0.695068,0.673816,0.678968,0.696678,0.694102,0.671562,0.675748,0.679290,0.756804,0.683354,0.665636,0.734254,0.683676,0.653717,0.666603,0.652750,0.000000,
0.400000,0.695390,0.673172,0.678002,0.695068,0.693458,0.670596,0.674460,0.678002,0.749073,0.682388,0.664670,0.727811,0.681421,0.654361,0.664025,0.650817,0.000000,
0.404000,0.696356,0.674460,0.678968,0.697966,0.695712,0.671562,0.674782,0.678968,0.756804,0.683354,0.666603,0.734254,0.683676,0.655327,0.665958,0.652428,0.000000,
0.408000,0.690560,0.672850,0.678324,0.695712,0.693780,0.670274,0.674460,0.677358,0.749395,0.681421,0.664992,0.727811,0.682388,0.653072,0.662415,0.651139,0.000000,
0.412000,0.696034,0.674138,0.679290,0.697000,0.695390,0.671562,0.676392,0.678324,0.755838,0.682388,0.665314,0.733609,0.682710,0.655327,0.664992,0.652428,0.000000,
0.416000,0.694424,0.672850,0.678002,0.695390,0.693458,0.670596,0.675104,0.674138,0.749717,0.681421,0.663703,0.728777,0.682388,0.653717,0.664348,0.650817,0.000000,
0.420000,0.696034,0.676714,0.679612,0.697000,0.695390,0.671240,0.676070,0.678002,0.754549,0.683354,0.665636,0.732965,0.683999,0.654361,0.664992,0.653717,0.000000,
0.424000,0.695068,0.672850,0.678324,0.695712,0.694424,0.670596,0.675104,0.677358,0.749717,0.681744,0.665314,0.729099,0.682710,0.653717,0.664348,0.651139,0.000000,
0.428000,0.695712,0.673172,0.679290,0.695390,0.695068,0.671240,0.675426,0.679290,0.753905,0.683032,0.665636,0.732321,0.683354,0.654683,0.665314,0.652106,0.000000,
0.432000,0.695712,0.673172,0.678324,0.696356,0.694746,0.670918,0.675104,0.677680,0.751005,0.681421,0.664992,0.727489,0.681744,0.654361,0.664348,0.651139,0.000000,
0.436000,0.695068,0.673172,0.679290,0.697000,0.694746,0.671240,0.676392,0.678324,0.753260,0.682066,0.665314,0.731677,0.682710,0.655005,0.664992,0.651462,0.000000,
0.440000,0.694102,0.673172,0.678968,0.696678,0.695068,0.671240,0.675104,0.678324,0.752294,0.682388,0.666603,0.730710,0.682710,0.654039,0.665314,0.651462,0.000000,
0.444000,0.695712,0.673816,0.678968,0.696356,0.693458,0.670918,0.674782,0.677358,0.751650,0.682388,0.665314,0.731354,0.682066,0.654039,0.664670,0.651784,0.000000,
0.448000,0.695712,0.673172,0.675748,0.697322,0.695390,0.670918,0.676070,0.677680,0.753905,0.681744,0.664992,0.731354,0.683354,0.653395,0.664670,0.651784,0.000000,
0.452000,0.694424,0.673816,0.678968,0.696678,0.693780,0.670274,0.675104,0.677358,0.751650,0.681744,0.666603,0.730066,0.683032,0.653395,0.664670,0.651139,0.000000,
0.456000,0.695712,0.673494,0.678968,0.696678,0.695068,0.672206,0.676392,0.678324,0.754227,0.682388,0.665314,0.732643,0.683354,0.654683,0.664348,0.651784,0.000000,
0.460000,0.694424,0.673172,0.678002,0.696356,0.693458,0.670596,0.675104,0.677358,0.750039,0.682066,0.664670,0.729099,0.683032,0.654039,0.664348,0.651784,0.000000,
0.464000,0.696356,0.674460,0.678968,0.697000,0.695390,0.671240,0.676392,0.678002,0.755838,0.682388,0.664992,0.733932,0.683354,0.654683,0.664670,0.651462,0.000000,
0.468000,0.694102,0.671562,0.677358,0.695712,0.693780,0.668664,0.675104,0.677036,0.749717,0.681744,0.664348,0.728455,0.682066,0.653717,0.663703,0.652428,0.000000,
0.472000,0.696034,0.674782,0.678968,0.697322,0.695390,0.671240,0.676070,0.678646,0.755838,0.681421,0.665958,0.733932,0.683354,0.654683,0.664992,0.652106,0.000000,
0.476000,0.693780,0.672528,0.678324,0.695712,0.693780,0.670274,0.675104,0.676714,0.750039,0.681744,0.664025,0.728777,0.682388,0.654039,0.663703,0.650173,0.000000,
0.480000,0.696034,0.674460,0.677680,0.697966,0.695712,0.671240,0.677036,0.678646,0.757126,0.683354,0.665314,0.734898,0.683676,0.654683,0.664992,0.651462,0.000000,
0.484000,0.693136,0.673172,0.678646,0.695068,0.693458,0.669952,0.674782,0.676714,0.748750,0.681421,0.661448,0.727811,0.682388,0.653395,0.664348,0.651139,0.000000,
0.488000,0.696034,0.674138,0.679934,0.697966,0.696678,0.671884,0.676070,0.678324,0.756482,0.683354,0.665636,0.734254,0.683354,0.655005,0.664992,0.652106,0.000000,
0.492000,0.694102,0.673172,0.678968,0.695390,0.693458,0.670918,0.674782,0.676714,0.748750,0.682066,0.664025,0.728133,0.681421,0.653395,0.664348,0.651139,0.000000,
0.496000,0.697000,0.674138,0.679612,0.697966,0.695390,0.671562,0.676070,0.678646,0.756160,0.683676,0.664025,0.734898,0.683999,0.655005,0.665636,0.652106,0.000000,
0.500000,0.693780,0.672850,0.678002,0.695068,0.693458,0.671562,0.675104,0.676714,0.748750,0.680777,0.664348,0.728133,0.682066,0.653395,0.664025,0.652106,0.000000,
0.504000,0.696034,0.673494,0.679612,0.697000,0.695390,0.671240,0.676070,0.678646,0.756160,0.684321,0.665314,0.733932,0.683676,0.654039,0.664992,0.652428,0.000000,
0.508000,0.694424,0.672528,0.678002,0.693136,0.693780,0.670596,0.674460,0.676714,0.749717,0.681421,0.664025,0.727811,0.682066,0.653717,0.664025,0.651139,0.000000,
0.512000,0.696356,0.674782,0.678968,0.697322,0.695068,0.671240,0.676392,0.678324,0.755838,0.682710,0.665636,0.731999,0.683999,0.654683,0.665314,0.651462,0.000000,
0.516000,0.694424,0.673172,0.678002,0.695390,0.693780,0.670274,0.674782,0.677358,0.749395,0.680455,0.664348,0.728133,0.682066,0.654039,0.664025,0.650817,0.000000,
0.520000,0.696678,0.674138,0.679290,0.696678,0.695068,0.671240,0.676392,0.678324,0.754871,0.682710,0.665958,0.732643,0.683676,0.654361,0.664992,0.652428,0.000000,
0.524000,0.694746,0.672850,0.677680,0.696034,0.694102,0.669952,0.675104,0.677358,0.751972,0.682388,0.664348,0.729099,0.681744,0.653717,0.664348,0.650817,0.000000,
0.528000,0.695712,0.674460,0.679290,0.696678,0.695390,0.671240,0.675426,0.677680,0.754549,0.682388,0.665314,0.732643,0.684643,0.654039,0.665314,0.652106,0.000000,
0.532000,0.696356,0.673172,0.678646,0.696678,0.694102,0.670596,0.675426,0.677358,0.751328,0.681744,0.663381,0.729744,0.682388,0.654039,0.665636,0.651462,0.000000,
0.536000,0.695390,0.673494,0.678968,0.696356,0.694746,0.671884,0.675104,0.677358,0.752938,0.682388,0.664670,0.731677,0.683032,0.654361,0.664992,0.651784,0.000000,
0.540000,0.695068,0.673494,0.679290,0.697000,0.694424,0.670918,0.675748,0.677680,0.752294,0.681744,0.664992,0.730710,0.683032,0.657260,0.664348,0.651462,0.000000,
0.544000,0.695390,0.673494,0.678002,0.696356,0.694746,0.671562,0.675104,0.678002,0.752294,0.682388,0.665314,0.731032,0.682388,0.654361,0.664992,0.651462,0.000000,
0.548000,0.695712,0.673816,0.679612,0.697000,0.694746,0.671240,0.676070,0.678324,0.753583,0.682388,0.664348,0.732321,0.683999,0.655005,0.664670,0.651139,0.000000,
0.552000,0.694746,0.672850,0.678324,0.696034,0.693780,0.670918,0.675426,0.677358,0.751005,0.680455,0.664670,0.729099,0.682388,0.653395,0.664670,0.651462,0.000000,
0.556000,0.696034,0.673494,0.679290,0.696678,0.694424,0.671240,0.675426,0.678324,0.755516,0.682710,0.665314,0.731999,0.682710,0.654361,0.664992,0.651784,0.000000,
0.560000,0.694746,0.672206,0.677358,0.696034,0.694424,0.670596,0.675426,0.677680,0.750039,0.682066,0.664670,0.729421,0.680133,0.653395,0.664348,0.651139,0.000000,
0.564000,0.696356,0.674138,0.679290,0.696678,0.695390,0.671562,0.675748,0.677680,0.755193,0.682710,0.664025,0.733609,0.683354,0.654683,0.665636,0.651784,0.000000,
0.568000,0.694746,0.673494,0.678002,0.695712,0.694102,0.670274,0.675104,0.677680,0.749073,0.682066,0.664348,0.729099,0.682388,0.654039,0.664670,0.650173,0.000000,
0.572000,0.695712,0.674460,0.679290,0.697644,0.695712,0.670918,0.676392,0.679290,0.755193,0.682066,0.665958,0.733932,0.683676,0.654361,0.665636,0.652106,0.000000,
0.576000,0.694424,0.672850,0.678324,0.694424,0.693780,0.669952,0.674782,0.675104,0.749073,0.681421,0.664992,0.727811,0.681744,0.653717,0.664025,0.650817,0.000000,
0.580000,0.697000,0.673816,0.678968,0.697644,0.695068,0.671884,0.676070,0.678324,0.756804,0.683032,0.665314,0.733932,0.683676,0.655005,0.664992,0.650173,0.000000,
0.584000,0.694746,0.672528,0.677358,0.695712,0.693780,0.670274,0.674460,0.677680,0.749073,0.679811,0.664025,0.728133,0.682066,0.652750,0.664348,0.651139,0.000000,
0.588000,0.697000,0.673816,0.679612,0.697644,0.695390,0.671884,0.676070,0.678646,0.757448,0.683032,0.665314,0.734898,0.683999,0.655327,0.664670,0.652106,0.000000,
0.592000,0.694102,0.672528,0.677358,0.695712,0.693458,0.670596,0.674782,0.676392,0.748106,0.681421,0.664670,0.727489,0.682066,0.653395,0.663381,0.650817,0.000000,
0.596000,0.696678,0.673816,0.679290,0.697644,0.695712,0.671562,0.679290,0.678968,0.756804,0.683032,0.665958,0.734576,0.683676,0.655005,0.665314,0.652106,0.000000,
0.600000,0.695390,0.672528,0.678002,0.695068,0.693458,0.670596,0.674782,0.676392,0.748750,0.681744,0.664670,0.727811,0.682388,0.653395,0.662415,0.651139,0.000000,
